,Date,Open,High,Low,Close,Adj Close,Volume,Predicted
0,2021-04-30,57.610001000000004,58.43,57.07,57.529999,55.989826,30731800,57.34893
1,2021-05-03,57.860001000000004,57.880001,56.84,57.259997999999996,55.727062,22281700,57.14515
2,2021-05-04,56.880001,56.98,55.810001,56.900002,55.376701000000004,35323600,56.317272
3,2021-05-05,56.959998999999996,57.299999,56.459998999999996,56.849998,55.328037,21001900,56.569553
4,2021-05-06,56.619999,57.25,56.25,57.189999,56.001743000000005,25529300,56.503883
5,2021-05-07,57.700001,58.009997999999996,57.240002000000004,57.669998,56.47176700000001,19959000,57.343834
6,2021-05-10,57.150002,57.23,55.880001,55.970001,54.807095,35046500,56.23168
7,2021-05-11,55.049999,55.630001,54.299999,55.040001000000004,53.89641999999999,35968100,54.68597
8,2021-05-12,54.389998999999996,54.650002,53.419998,53.619999,52.505917000000004,30232300,53.723946
9,2021-05-13,54.040001000000004,54.389998999999996,53.459998999999996,54.009997999999996,52.887814,29192500,53.680363
10,2021-05-14,54.599998,55.849998,54.259997999999996,55.349998,54.199974,28158300,54.695812
11,2021-05-17,55.290001000000004,55.889998999999996,54.759997999999996,55.330002,54.180393,20010200,54.994316
12,2021-05-18,55.950001,56.139998999999996,54.799999,54.84,53.700573,18703400,55.108147
13,2021-05-19,54.07,55.43,53.84,55.360001000000004,54.20976999999999,23769700,54.36197
14,2021-05-20,55.57,56.240002000000004,55.360001000000004,55.950001,54.787514,23145200,55.4533
15,2021-05-21,56.419998,56.709998999999996,55.98,56.080002,54.914809999999996,17723100,55.970467
16,2021-05-24,56.650002,57.389998999999996,56.400002,56.959998999999996,55.776524,19164400,56.52661
17,2021-05-25,57.560001,57.560001,56.419998,56.869999,55.688393000000005,22309900,56.782085
18,2021-05-26,57.049999,57.23,56.59,56.919998,55.737354,15173600,56.62516
19,2021-05-27,57.110001000000004,57.880001,57.0,57.73,56.53052099999999,32387600,57.11462
20,2021-05-28,57.549999,57.650002,56.939999,57.119999,55.933197,20303900,56.997704
21,2021-06-01,57.610001000000004,57.82,56.59,56.889998999999996,55.707981000000004,20326400,56.908855
22,2021-06-02,56.91,57.689999,56.759997999999996,57.48,56.285720999999995,18483600,56.891094
23,2021-06-03,56.98,57.099998,56.09,56.240002000000004,55.071484,21831300,56.276985
24,2021-06-04,56.549999,57.75,56.540001000000004,57.369999,56.178005000000006,21493800,56.731434
25,2021-06-07,57.41,57.439999,56.779999,57.09,55.903819999999996,17364400,56.860657
26,2021-06-08,57.450001,57.639998999999996,56.599998,57.0,55.815693,33254500,56.853054
27,2021-06-09,57.360001000000004,57.48,56.970001,57.0,55.815693,13904800,56.883484
28,2021-06-10,57.150002,58.029999,56.93,57.380001,56.187798,26738100,57.056145
29,2021-06-11,57.470001,57.939999,56.950001,57.849998,56.648029,18119700,57.23934
30,2021-06-14,58.02,58.200001,57.23,58.189999,56.980965000000005,21784500,57.604313
31,2021-06-15,58.209998999999996,58.419998,57.799999,57.990002000000004,56.785126,20806500,57.803997
32,2021-06-16,58.150002,58.369999,56.77,57.220001,56.031124,21879700,57.31579
33,2021-06-17,57.049999,57.900002,56.700001,57.18,55.991955000000004,21498800,56.888557
34,2021-06-18,56.68,56.75,55.099998,55.669998,54.513329000000006,55118300,55.722664
35,2021-06-21,55.75,56.040001000000004,55.369999,55.869999,54.709167,19254600,55.4309
36,2021-06-22,55.939999,56.279999,55.5,55.869999,54.709167,18682800,55.570396
37,2021-06-23,55.869999,55.970001,55.23,55.259997999999996,54.11184300000001,20287900,55.25692
38,2021-06-24,55.490002000000004,56.099998,55.34,56.07,54.905014,21209700,55.423435
39,2021-06-25,56.02,56.41,55.75,55.91,54.748337,21101200,55.695183
40,2021-06-28,56.360001000000004,57.73,56.34,57.48,56.285720999999995,22480900,56.65551
41,2021-06-29,57.549999,57.830002,55.880001,56.75,55.570885,26360000,56.68081
42,2021-06-30,56.34,56.380001,55.389998999999996,56.139998999999996,54.97356,29891600,55.73516
43,2021-07-01,56.130001,56.639998999999996,55.869999,56.009997999999996,54.84626,24871600,55.835197
44,2021-07-02,56.549999,56.990002000000004,56.32,56.759997999999996,55.580673,17219400,56.329865
45,2021-07-06,56.919998,57.009997999999996,55.700001,56.09,54.924599,26186600,56.10347
46,2021-07-07,56.369999,56.450001,55.709998999999996,55.959998999999996,54.797302,14857400,55.795166
47,2021-07-08,55.310001,55.720001,54.790001000000004,55.389998999999996,54.239146999999996,19162000,54.97948
48,2021-07-09,55.509997999999996,56.110001000000004,55.310001,55.990002000000004,54.826679000000006,18708000,55.403534
49,2021-07-12,56.259997999999996,56.759997999999996,56.110001000000004,56.73,55.5513,15392800,56.138645
50,2021-07-13,56.619999,57.299999,56.34,56.869999,55.688393000000005,15716000,56.45845
51,2021-07-14,57.169998,57.459998999999996,56.330002,56.52,55.345665000000004,16263600,56.54681
52,2021-07-15,56.400002,56.400002,55.57,55.810001,54.650417000000004,18917000,55.717667
53,2021-07-16,56.049999,56.93,54.900002,54.970001,53.82786899999999,25263800,55.38612
54,2021-07-19,54.41,54.810001,53.970001,54.639998999999996,53.504726,27007700,54.149353
55,2021-07-20,54.919998,55.560001,54.27,55.240002000000004,54.092262,19867000,54.67859
56,2021-07-21,55.18,56.279999,55.009997999999996,56.23,55.061687,18497200,55.348827
57,2021-07-22,56.060001,56.540001000000004,55.68,55.959998999999996,54.797302,36691000,55.73266
58,2021-07-23,54.580002,54.709998999999996,52.32,53.0,51.8988,67742300,53.36902
59,2021-07-26,52.810001,54.540001000000004,52.759997999999996,54.310001,53.181582999999996,32881200,53.323307
60,2021-07-27,53.119999,53.200001,52.310001,53.18,52.075058,39878000,52.699257
61,2021-07-28,53.029999,53.919998,52.939999,53.07,51.967346,28478800,52.97332
62,2021-07-29,53.48,54.099998,53.32,53.700001,52.584258999999996,16886600,53.366608
63,2021-07-30,53.650002,53.900002,53.25,53.720001,52.603840000000005,16465700,53.347363
64,2021-08-02,53.990002000000004,54.470001,53.540001000000004,53.68,52.564671,18098100,53.627148
65,2021-08-03,53.889998999999996,54.16,53.259997999999996,54.060001,52.936775,16375900,53.55224
66,2021-08-04,54.25,54.439999,53.700001,53.900002,52.780102,17612700,53.774834
67,2021-08-05,53.990002000000004,54.02,53.580002,53.889998999999996,53.113228,15310000,53.578808
68,2021-08-06,53.860001000000004,54.130001,53.73,53.919998,53.142796,19256000,53.617474
69,2021-08-09,54.080002,54.41,53.830002,54.049999,53.27092,14670100,53.794228
70,2021-08-10,54.240002000000004,54.389998999999996,53.509997999999996,53.939999,53.16250600000001,16215700,53.723946
71,2021-08-11,54.259997999999996,54.360001000000004,53.84,54.139998999999996,53.359627,18590800,53.85003
72,2021-08-12,54.169998,54.18,53.259997999999996,53.540001000000004,52.768276,15070100,53.499138
73,2021-08-13,53.5,53.560001,53.060001,53.490002000000004,52.718993999999995,15281100,53.128857
74,2021-08-16,53.23,53.490002000000004,53.0,53.470001,52.699284,17690300,53.028305
75,2021-08-17,53.169998,53.18,52.220001,52.689999,51.930523,22014900,52.56869
76,2021-08-18,52.599998,53.029999,52.110001000000004,52.189999,51.437729,15061700,52.254337
77,2021-08-19,52.049999,52.669998,51.580002,52.439999,51.684128,22999400,51.974754
78,2021-08-20,52.16,52.380001,51.419998,52.009997999999996,51.260326,25728300,51.794704
79,2021-08-23,52.59,53.540001000000004,52.48,53.23,52.462742000000006,23976300,52.706387
80,2021-08-24,53.560001,53.970001,53.310001,53.810001,53.034386,20348800,53.378647
81,2021-08-25,54.080002,54.23,53.73,53.810001,53.034386,15048400,53.668266
82,2021-08-26,53.75,53.75,52.970001,53.130001,52.364182,19570000,53.12646
83,2021-08-27,53.360001000000004,53.939999,52.919998,53.889998999999996,53.113228,16525000,53.248806
84,2021-08-30,54.259997999999996,54.869999,53.759997999999996,53.939999,53.16250600000001,14581300,53.90588
85,2021-08-31,54.439999,54.5,53.66,54.060001,53.280777,22350100,53.864594
86,2021-09-01,54.110001000000004,54.16,53.529999,53.669998,52.896397,18615000,53.57639
87,2021-09-02,53.799999,53.889998999999996,53.349998,53.73,52.955532,15869500,53.40754
88,2021-09-03,53.439999,54.080002,53.32,53.509997999999996,52.738705,13456200,53.306473
89,2021-09-07,53.57,53.950001,53.439999,53.650002,52.87669,13915000,53.36902
90,2021-09-08,53.73,53.919998,52.990002000000004,53.57,52.79784,18235100,53.272827
91,2021-09-09,53.66,53.889998999999996,53.34,53.400002,52.630291,13495800,53.292053
92,2021-09-10,53.849998,54.98,53.810001,53.84,53.06395,20324700,53.820908
93,2021-09-13,54.610001000000004,55.490002000000004,54.41,54.990002000000004,54.197371999999994,22639200,54.558136
94,2021-09-14,55.369999,55.439999,54.27,54.52,53.73415,22072700,54.5827
95,2021-09-15,54.669998,55.150002,54.419998,55.119999,54.3255,18796200,54.52376
96,2021-09-16,54.860001000000004,54.950001,54.240002000000004,54.830002,54.039680000000004,19863100,54.406055
97,2021-09-17,54.59,54.59,53.669998,54.259997999999996,53.47789399999999,35359200,53.973953
98,2021-09-20,53.209998999999996,53.5,52.32,52.98,52.216347,35051900,52.74682
99,2021-09-21,53.200001,53.450001,52.830002,52.869999,52.107929,17968900,52.82777
100,2021-09-22,53.400002,53.869999,53.0,53.5,52.728851,18594100,53.167213
101,2021-09-23,53.75,54.299999,53.599998,54.029999,53.251208999999996,16474300,53.627144
102,2021-09-24,53.779999,54.419998,53.73,54.220001,53.438472999999995,12976200,53.740902
103,2021-09-27,53.939999,54.869999,53.82,54.66,53.872128000000004,13899900,54.017754
104,2021-09-28,54.18,54.59,53.959998999999996,54.0,53.221642,24691300,53.88159
105,2021-09-29,54.0,54.049999,53.18,53.490002000000004,52.718993999999995,20514300,53.3955
106,2021-09-30,53.759997999999996,53.98,53.259997999999996,53.279999,52.51201999999999,20534100,53.289646
107,2021-10-01,53.650002,54.110001000000004,53.049999,53.860001000000004,53.083664,19895100,53.383457
108,2021-10-04,53.93,54.330002,53.080002,53.470001,52.699284,27353300,53.417175
109,2021-10-05,53.549999,54.34,53.48,53.950001,53.172363,18129400,53.540165
110,2021-10-06,53.48,54.07,53.07,53.98,53.20193100000001,20059600,53.36661
111,2021-10-07,54.32,54.990002000000004,54.119999,54.18,53.399052000000005,20704400,54.095703
112,2021-10-08,54.549999,54.580002,53.700001,53.810001,53.034386,16068000,53.85974
113,2021-10-11,53.810001,54.41,53.419998,53.439999,52.669712,14398800,53.482254
114,2021-10-12,53.57,53.720001,52.009997999999996,52.169998,51.418018,32784300,52.618504
115,2021-10-13,52.380001,52.580002,51.869999,52.259997999999996,51.506721,18534000,52.05682
116,2021-10-14,52.900002,54.0,52.73,53.900002,53.123084999999996,26586700,53.10969
117,2021-10-15,54.200001,54.490002000000004,53.810001,54.459998999999996,53.675014000000004,25231100,53.93748
118,2021-10-18,54.189999,54.560001,53.720001,54.470001,53.684872,22407600,53.932617
119,2021-10-19,54.630001,55.220001,54.369999,55.209998999999996,54.4142,18392900,54.540943
120,2021-10-20,55.25,55.490002000000004,55.080002,55.369999,54.571895999999995,16850300,54.974537
121,2021-10-21,54.93,56.07,54.830002,56.0,55.192818,38390900,55.132923
122,2021-10-22,50.389998999999996,50.549999,49.139998999999996,49.459998999999996,48.747082,109971900,49.869358
123,2021-10-25,49.830002,50.07,49.310001,49.41,48.697803,43178800,49.664505
124,2021-10-26,49.400002,49.439999,47.93,48.279999,47.584087,68405400,48.879757
125,2021-10-27,48.52,48.82,47.869999,47.889998999999996,47.199711,41081500,48.45806
126,2021-10-28,48.139998999999996,48.360001000000004,47.880001,48.080002,47.386978000000006,31317200,48.320744
127,2021-10-29,48.099998,49.279999,47.919998,49.0,48.293713000000004,42301000,48.716976
128,2021-11-01,49.400002,49.599998,49.0,49.549999,48.835784999999994,28013700,49.427593
129,2021-11-02,49.610001000000004,49.900002,49.23,49.860001000000004,49.141319,27193300,49.660065
130,2021-11-03,49.93,50.450001,49.709998999999996,50.389998999999996,49.663677,23962100,50.07976
131,2021-11-04,50.240002000000004,50.349998,49.73,50.310001,49.929653,24806000,50.11344
132,2021-11-05,50.549999,51.580002,50.540001000000004,50.919998,50.535038,36816200,50.783665
133,2021-11-08,51.459998999999996,51.990002000000004,51.060001,51.549999,51.160278000000005,31647800,51.35104
134,2021-11-09,51.540001000000004,51.77,50.77,51.200001,50.812923,22508400,51.17109
135,2021-11-10,50.98,51.389998999999996,50.709998999999996,50.759997999999996,50.376247,25040700,50.84076
136,2021-11-11,51.009997999999996,51.07,50.41,50.529999,50.147987,25420000,50.65377
137,2021-11-12,50.599998,50.900002,50.18,50.310001,49.929653,23884800,50.42005
138,2021-11-15,50.41,50.630001,50.119999,50.32,49.939575,24695800,50.304806
139,2021-11-16,50.369999,51.150002,50.34,50.610001000000004,50.227385999999996,30927800,50.52881
140,2021-11-17,50.599998,50.939999,49.98,50.23,49.850258000000004,23546900,50.36578
141,2021-11-18,50.240002000000004,50.240002000000004,48.970001,49.68,49.304417,30658200,49.777935
142,2021-11-19,49.599998,49.73,49.240002000000004,49.52,49.145626,27607600,49.54697
143,2021-11-22,49.549999,50.849998,49.41,49.830002,49.453285,33389600,49.89169
144,2021-11-23,50.16,50.450001,48.639998999999996,49.099998,48.728798,44713300,49.604588
145,2021-11-24,48.860001000000004,49.779999,48.630001,49.759997999999996,49.383808,26035800,49.31298
146,2021-11-26,48.900002,49.18,48.119999,48.779999,48.411217,25269000,48.864532
147,2021-11-29,49.299999,50.130001,48.720001,50.0,49.621998,31478900,49.56026
148,2021-11-30,49.5,50.400002,48.68,49.200001,48.828045,49460800,49.478394
149,2021-12-01,49.84,50.310001,48.52,48.599998,48.232578000000004,35093500,49.365837
150,2021-12-02,48.610001000000004,49.790001000000004,48.330002,49.5,49.125778000000004,37240800,49.137337
151,2021-12-03,49.68,50.060001,48.759997999999996,49.25,48.877666,32224900,49.471764
152,2021-12-06,49.48,51.209998999999996,49.18,50.990002000000004,50.604515,40336000,50.165134
153,2021-12-07,54.66,55.0,52.209998999999996,52.57,52.172565000000006,91731500,53.328117
154,2021-12-08,52.57,52.880001,51.380001,51.75,51.358765000000005,37143400,51.937286
155,2021-12-09,51.299999,51.59,50.43,50.48,50.098366,31694200,50.83162
156,2021-12-10,50.84,51.07,50.049999,50.59,50.207535,23783600,50.546963
157,2021-12-13,50.849998,51.02,49.950001,50.0,49.621998,35726900,50.3816
158,2021-12-14,49.82,50.27,49.32,49.700001,49.324265000000004,34120400,49.77348
159,2021-12-15,49.869999,50.779999,49.330002,50.669998,50.28693,32590300,50.117935
160,2021-12-16,50.740002000000004,51.400002,50.580002,50.830002,50.445724,33132300,50.77454
161,2021-12-17,50.59,51.02,50.009997999999996,50.619999,50.237309,50102300,50.476658
162,2021-12-20,49.91,50.130001,48.959998999999996,49.599998,49.225018,30140300,49.66006
163,2021-12-21,49.939999,50.84,49.939999,50.77,50.386177,31956300,50.30706
164,2021-12-22,50.639998999999996,51.02,50.209998999999996,50.970001,50.584663,23307900,50.612835
165,2021-12-23,51.080002,51.73,51.049999,51.310001,50.922092,25198200,51.145767
166,2021-12-27,51.349998,52.060001,51.299999,51.939999,51.547329,20985400,51.487637
167,2021-12-28,51.93,52.119999,51.630001,51.759997999999996,51.36869,19290400,51.67117
168,2021-12-29,51.810001,52.139998999999996,51.66,51.830002,51.438164,14174800,51.67117
169,2021-12-30,51.919998,52.139998999999996,51.650002,51.740002000000004,51.348843,18359400,51.673496
170,2021-12-31,51.889998999999996,52.16,51.459998999999996,51.5,51.110657,16319000,51.571182
171,2022-01-03,51.650002,53.23,51.599998,53.209998999999996,52.807728000000004,33857600,52.197823
172,2022-01-04,53.57,53.939999,52.650002,53.139998999999996,52.738257999999995,45681400,53.054623
173,2022-01-05,54.189999,56.169998,53.830002,53.869999,53.462738,59109300,54.205486
174,2022-01-06,54.610001000000004,54.669998,53.419998,54.009997999999996,53.601677,35757900,53.876736
175,2022-01-07,54.189999,54.389998999999996,53.150002,53.439999,53.035988,30717200,53.503963
176,2022-01-10,53.970001,55.310001,53.310001,55.209998999999996,54.792606000000006,49260800,54.14203
177,2022-01-11,55.5,56.080002,54.73,55.91,55.487316,39795200,55.22962
178,2022-01-12,56.139998999999996,56.279999,54.810001,55.740002000000004,55.318604,29136800,55.41597
179,2022-01-13,56.0,56.209998999999996,54.77,54.939999,54.524646999999995,29605400,55.155228
180,2022-01-14,54.849998,55.77,54.529999,55.700001,55.278904000000004,30151500,54.89055
181,2022-01-18,55.310001,55.650002,54.68,54.759997999999996,54.346008,35313800,54.77955
182,2022-01-19,54.630001,54.849998,53.560001,53.619999,53.214626,30595100,53.864594
183,2022-01-20,53.860001000000004,54.09,51.939999,52.040001000000004,51.646576,28582600,52.727787
184,2022-01-21,52.080002,53.130001,51.950001,52.040001000000004,51.646576,46372400,52.08264
185,2022-01-24,51.48,52.130001,49.880001,51.939999,51.547329,64198400,51.20564
186,2022-01-25,51.009997999999996,51.619999,50.25,51.0,50.614437,44095400,50.849903
187,2022-01-26,51.130001,52.720001,50.75,51.689999,51.299217,54895400,51.404243
188,2022-01-27,49.98,50.060001,47.779999,48.049999,47.686737,89642800,49.05856
189,2022-01-28,47.709998999999996,48.200001,46.299999,47.73,47.369156,61945400,47.785313
190,2022-01-31,47.68,48.869999,47.310001,48.82,48.450916,51828400,48.367886
191,2022-02-01,48.779999,49.029999,48.360001000000004,48.950001,48.579937,35386100,48.894985
192,2022-02-02,48.25,49.580002,48.09,49.509997999999996,49.1357,37962700,48.96251
193,2022-02-03,49.25,49.689999,48.25,48.279999,47.914997,42145800,48.97123
194,2022-02-04,47.860001000000004,48.240002000000004,47.130001,48.009997999999996,48.009997999999996,32431500,48.06048
195,2022-02-07,48.130001,48.66,47.959998999999996,48.18,48.18,27558500,48.42153
196,2022-02-08,47.98,48.939999,47.900002,48.810001,48.810001,28051200,48.57218
197,2022-02-09,49.330002,49.970001,48.830002,49.91,49.91,35217300,49.535904
198,2022-02-10,49.18,49.93,48.759997999999996,48.860001000000004,48.860001000000004,32762700,49.247017
199,2022-02-11,48.950001,49.110001000000004,47.5,47.630001,47.630001,37208200,48.477413
200,2022-02-14,47.919998,48.18,47.110001000000004,47.580002,47.580002,28456900,47.964973
201,2022-02-15,47.700001,48.459998999999996,47.189999,48.439999,48.439999,35837900,48.177567
202,2022-02-16,48.060001,48.490002000000004,47.599998,48.23,48.23,26022900,48.303616
203,2022-02-17,47.860001000000004,48.259997999999996,47.380001,47.57,47.57,32030600,48.024364
204,2022-02-18,46.189999,46.209998999999996,44.509997999999996,45.040001000000004,45.040001000000004,76520100,46.144165
205,2022-02-22,44.689999,45.41,43.849998,44.689999,44.689999,57093300,45.489887
206,2022-02-23,45.169998,45.709998999999996,44.549999,44.650002,44.650002,38176700,45.77267
207,2022-02-24,43.900002,46.790001000000004,43.630001,46.720001,46.720001,72740100,45.962784
208,2022-02-25,46.93,47.790001000000004,46.25,47.709998999999996,47.709998999999996,39266300,47.520775
209,2022-02-28,47.0,47.82,46.849998,47.700001,47.700001,41946100,47.66538
210,2022-03-01,47.540001000000004,47.900002,46.220001,46.82,46.82,53853000,47.478977
211,2022-03-02,47.52,48.990002000000004,47.48,48.869999,48.869999,46936500,48.4065
212,2022-03-03,48.18,48.549999,47.619999,47.93,47.93,36389900,48.28222
213,2022-03-04,47.369999,48.27,47.369999,48.07,48.07,38310700,48.026485
214,2022-03-07,48.009997999999996,48.540001000000004,47.599998,47.68,47.68,43813700,48.186096
215,2022-03-08,47.689999,48.720001,46.889998999999996,47.5,47.5,44813900,47.967094
216,2022-03-09,48.41,48.459998999999996,46.889998999999996,47.630001,47.630001,36076500,48.09237
217,2022-03-10,47.290001000000004,47.310001,46.16,46.66,46.66,36456000,47.25836
218,2022-03-11,47.150002,47.279999,45.77,45.830002,45.830002,27082100,46.971367
219,2022-03-14,45.900002,45.98,44.299999,44.400002,44.400002,35993900,45.87153
220,2022-03-15,44.5,44.900002,44.07,44.810001,44.810001,34448900,45.419643
221,2022-03-16,45.299999,46.630001,45.27,46.630001,46.630001,38885500,46.5225
222,2022-03-17,46.32,47.290001000000004,45.73,47.139998999999996,47.139998999999996,28555000,47.063995
223,2022-03-18,46.82,47.599998,46.349998,47.450001,47.450001,46237100,47.424725
224,2022-03-21,47.459998999999996,47.889998999999996,47.07,47.389998999999996,47.389998999999996,32910900,47.757923
225,2022-03-22,47.5,48.470001,47.400002,48.389998999999996,48.389998999999996,27923300,50.08874
226,2022-03-23,48.459998999999996,49.580002,48.060001,48.27,48.27,37126400,51.09517
227,2022-03-24,48.66,51.650002,48.59,51.619999,51.619999,51677900,51.106663
228,2022-03-25,50.689999,51.98,50.450001,51.830002,51.830002,33239800,51.759712
229,2022-03-28,51.360001000000004,51.57,50.560001,51.509997999999996,51.509997999999996,22932400,51.66419
230,2022-03-29,52.0,52.290001000000004,51.279999,52.25,52.25,27303700,50.31609
231,2022-03-30,52.25,52.509997999999996,51.220001,51.43,51.43,24623300,48.90587
232,2022-03-31,51.200001,51.259997999999996,49.509997999999996,49.560001,49.560001,43698300,48.764652
233,2022-04-01,49.830002,49.900002,47.330002,48.110001000000004,48.110001000000004,46586100,48.64343
234,2022-04-04,48.169998,49.23,47.919998,49.200001,49.200001,23784900,47.880306
235,2022-04-05,48.830002,48.98,48.02,48.130001,48.130001,25779200,47.728447
236,2022-04-06,47.439999,48.169998,47.240002000000004,47.540001000000004,47.540001000000004,31518700,47.53123
237,2022-04-07,47.43,47.91,46.77,47.560001,47.560001,24117000,47.233482
238,2022-04-08,47.279999,47.580002,46.849998,47.02,47.02,22138300,47.40805
239,2022-04-11,46.900002,47.299999,46.529999,46.57,46.57,30352500,47.291565
240,2022-04-12,47.32,47.91,46.41,46.5,46.5,29861400,46.717556
241,2022-04-13,46.75,47.27,46.549999,47.009997999999996,47.009997999999996,22171300,46.67478
242,2022-04-14,46.75,46.75,45.619999,45.669998,45.669998,36148300,47.560528
243,2022-04-18,45.529999,46.889998999999996,45.52,46.639998999999996,46.639998999999996,25593100,48.47957
244,2022-04-19,46.599998,48.0,46.34,47.93,47.93,31483100,48.31218
245,2022-04-20,48.360001000000004,48.75,47.98,48.110001000000004,48.110001000000004,22787100,47.40805
246,2022-04-21,48.619999,48.900002,47.400002,47.5,47.5,27316900,47.086678
247,2022-04-22,47.450001,47.650002,46.5,46.540001000000004,46.540001000000004,28204700,46.67071
248,2022-04-25,46.209998999999996,47.139998999999996,46.18,47.060001,47.060001,35999300,46.108196
249,2022-04-26,46.689999,46.84,45.509997999999996,45.52,45.52,35356600,
250,2022-04-27,45.48,46.060001,45.009997999999996,45.220001,45.220001,28320900,
251,2022-04-28,45.790001000000004,47.27,45.540001000000004,46.84,46.84,41097000,
252,2022-04-29,44.990002000000004,45.360001000000004,43.5,43.59,43.59,70726300,
